pm25,pm10,o3,no2,so2,co,aqi,temperature,humidity,pressure,wind_speed,city,timestamp,ingestion_timestamp,hour,day,month,day_of_week,target_aqi,target_day
17.3,25.0,78.0,27.4,11.3,0.393,61.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-04 17:00:00,2026-04-04 17:00:00,17,4,4,5,0.0,2026-04-07
17.3,24.6,78.0,26.0,10.6,0.348,60.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-04 18:00:00,2026-04-04 18:00:00,18,4,4,5,0.0,2026-04-07
16.3,23.3,77.0,23.5,9.6,0.313,59.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-04 19:00:00,2026-04-04 19:00:00,19,4,4,5,0.0,2026-04-07
15.7,22.4,77.0,20.1,8.4,0.281,59.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-04 20:00:00,2026-04-04 20:00:00,20,4,4,5,0.0,2026-04-07
16.1,22.7,76.0,17.5,7.8,0.256,58.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-04 21:00:00,2026-04-04 21:00:00,21,4,4,5,0.0,2026-04-07
16.3,22.8,73.0,15.6,7.8,0.205,58.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-04 22:00:00,2026-04-04 22:00:00,22,4,4,5,0.0,2026-04-07
16.4,22.8,69.0,14.6,8.4,0.161,58.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-04 23:00:00,2026-04-04 23:00:00,23,4,4,5,0.0,2026-04-07
14.2,18.7,71.0,12.0,8.2,0.231,58.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 00:00:00,2026-04-05 00:00:00,0,5,4,6,0.0,2026-04-08
15.6,19.7,62.0,22.1,10.6,0.558,58.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 01:00:00,2026-04-05 01:00:00,1,5,4,6,0.0,2026-04-08
24.3,28.8,51.0,35.5,14.1,0.998,58.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 02:00:00,2026-04-05 02:00:00,2,5,4,6,0.0,2026-04-08
27.4,32.0,52.0,41.6,17.1,1.226,58.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 03:00:00,2026-04-05 03:00:00,3,5,4,6,0.0,2026-04-08
20.7,29.0,76.0,33.3,19.5,1.031,58.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 04:00:00,2026-04-05 04:00:00,4,5,4,6,0.0,2026-04-08
19.1,29.1,113.0,17.7,21.6,0.624,59.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 05:00:00,2026-04-05 05:00:00,5,5,4,6,0.0,2026-04-08
18.8,29.9,140.0,5.9,22.4,0.315,59.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 06:00:00,2026-04-05 06:00:00,6,5,4,6,0.0,2026-04-08
17.6,29.0,149.0,2.5,21.2,0.236,59.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 07:00:00,2026-04-05 07:00:00,7,5,4,6,0.0,2026-04-08
16.6,27.8,148.0,2.9,18.7,0.255,59.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 08:00:00,2026-04-05 08:00:00,8,5,4,6,0.0,2026-04-08
16.1,27.2,145.0,4.0,16.9,0.283,60.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 09:00:00,2026-04-05 09:00:00,9,5,4,6,0.0,2026-04-08
15.4,26.3,142.0,4.3,16.5,0.282,60.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 10:00:00,2026-04-05 10:00:00,10,5,4,6,0.0,2026-04-08
15.1,26.0,136.0,5.2,16.8,0.291,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 11:00:00,2026-04-05 11:00:00,11,5,4,6,0.0,2026-04-08
15.7,27.7,131.0,8.9,19.5,0.338,90.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 12:00:00,2026-04-05 12:00:00,12,5,4,6,0.0,2026-04-08
16.5,28.5,114.0,15.5,18.2,0.454,101.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 13:00:00,2026-04-05 13:00:00,13,5,4,6,0.0,2026-04-08
19.0,28.3,91.0,24.8,16.4,0.607,102.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 14:00:00,2026-04-05 14:00:00,14,5,4,6,0.0,2026-04-08
20.6,29.8,72.0,32.6,15.0,0.738,91.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 15:00:00,2026-04-05 15:00:00,15,5,4,6,0.0,2026-04-08
21.8,31.3,61.0,38.0,14.4,0.846,75.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 16:00:00,2026-04-05 16:00:00,16,5,4,6,0.0,2026-04-08
23.8,33.5,55.0,41.8,14.2,0.931,63.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 17:00:00,2026-04-05 17:00:00,17,5,4,6,0.0,2026-04-08
25.8,36.2,52.0,42.8,13.6,0.929,63.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 18:00:00,2026-04-05 18:00:00,18,5,4,6,0.0,2026-04-08
26.2,37.5,54.0,39.4,12.1,0.773,64.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 19:00:00,2026-04-05 19:00:00,19,5,4,6,0.0,2026-04-08
24.9,37.1,58.0,33.1,10.3,0.531,65.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 20:00:00,2026-04-05 20:00:00,20,5,4,6,0.0,2026-04-08
23.5,36.6,63.0,27.2,8.8,0.34,66.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 21:00:00,2026-04-05 21:00:00,21,5,4,6,0.0,2026-04-08
22.2,36.6,66.0,22.1,8.0,0.238,66.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 22:00:00,2026-04-05 22:00:00,22,5,4,6,0.0,2026-04-08
21.3,36.6,69.0,17.5,7.5,0.188,67.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-05 23:00:00,2026-04-05 23:00:00,23,5,4,6,0.0,2026-04-08
21.3,37.7,66.0,17.5,8.2,0.214,67.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 00:00:00,2026-04-06 00:00:00,0,6,4,0,0.0,2026-04-09
22.0,41.2,69.0,19.4,9.2,0.392,68.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 01:00:00,2026-04-06 01:00:00,1,6,4,0,0.0,2026-04-09
24.4,44.2,73.0,21.8,10.6,0.647,68.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 02:00:00,2026-04-06 02:00:00,2,6,4,0,0.0,2026-04-09
24.2,49.5,79.0,21.9,12.0,0.779,68.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 03:00:00,2026-04-06 03:00:00,3,6,4,0,0.0,2026-04-09
22.5,52.3,91.0,17.3,13.8,0.662,68.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 04:00:00,2026-04-06 04:00:00,4,6,4,0,0.0,2026-04-09
21.9,52.3,104.0,10.4,15.6,0.423,68.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 05:00:00,2026-04-06 05:00:00,5,6,4,0,0.0,2026-04-09
23.6,64.3,113.0,5.1,16.2,0.244,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 06:00:00,2026-04-06 06:00:00,6,6,4,0,0.0,2026-04-09
26.1,83.8,112.0,3.1,14.7,0.202,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 07:00:00,2026-04-06 07:00:00,7,6,4,0,0.0,2026-04-09
24.7,77.8,107.0,2.7,12.0,0.219,70.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 08:00:00,2026-04-06 08:00:00,8,6,4,0,0.0,2026-04-09
24.0,75.7,100.0,2.9,9.9,0.247,70.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 09:00:00,2026-04-06 09:00:00,9,6,4,0,0.0,2026-04-09
22.2,69.2,93.0,3.5,9.0,0.278,71.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 10:00:00,2026-04-06 10:00:00,10,6,4,0,0.0,2026-04-09
20.4,57.4,85.0,4.8,8.6,0.32,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 11:00:00,2026-04-06 11:00:00,11,6,4,0,0.0,2026-04-09
18.7,51.3,81.0,5.7,8.4,0.345,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 12:00:00,2026-04-06 12:00:00,12,6,4,0,0.0,2026-04-09
17.2,41.9,75.0,8.1,8.4,0.337,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 13:00:00,2026-04-06 13:00:00,13,6,4,0,0.0,2026-04-09
17.2,35.7,68.0,11.3,8.3,0.312,73.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 14:00:00,2026-04-06 14:00:00,14,6,4,0,0.0,2026-04-09
17.5,35.2,62.0,13.3,8.1,0.288,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 15:00:00,2026-04-06 15:00:00,15,6,4,0,0.0,2026-04-09
17.1,33.4,60.0,12.9,7.8,0.274,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 16:00:00,2026-04-06 16:00:00,16,6,4,0,0.0,2026-04-09
17.1,33.9,59.0,11.2,7.3,0.261,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 17:00:00,2026-04-06 17:00:00,17,6,4,0,0.0,2026-04-09
17.1,33.9,59.0,9.5,6.9,0.244,71.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 18:00:00,2026-04-06 18:00:00,18,6,4,0,0.0,2026-04-09
16.8,33.2,59.0,7.9,6.4,0.218,70.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 19:00:00,2026-04-06 19:00:00,19,6,4,0,0.0,2026-04-09
16.1,31.5,60.0,6.2,5.9,0.188,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 20:00:00,2026-04-06 20:00:00,20,6,4,0,0.0,2026-04-09
15.4,30.2,61.0,4.9,5.5,0.166,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 21:00:00,2026-04-06 21:00:00,21,6,4,0,0.0,2026-04-09
14.7,28.9,62.0,4.0,5.2,0.151,68.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 22:00:00,2026-04-06 22:00:00,22,6,4,0,0.0,2026-04-09
14.4,29.3,64.0,3.4,5.1,0.144,67.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-06 23:00:00,2026-04-06 23:00:00,23,6,4,0,0.0,2026-04-09
15.3,37.0,66.0,4.2,5.6,0.161,67.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 00:00:00,2026-04-07 00:00:00,0,7,4,1,0.0,2026-04-10
15.8,38.0,66.0,5.8,6.6,0.228,66.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 01:00:00,2026-04-07 01:00:00,1,7,4,1,0.0,2026-04-10
17.7,43.2,66.0,8.0,8.0,0.318,66.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 02:00:00,2026-04-07 02:00:00,2,7,4,1,0.0,2026-04-10
21.2,59.0,72.0,9.0,9.2,0.37,65.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 03:00:00,2026-04-07 03:00:00,3,7,4,1,0.0,2026-04-10
24.0,65.0,88.0,7.7,9.8,0.343,65.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 04:00:00,2026-04-07 04:00:00,4,7,4,1,0.0,2026-04-10
25.4,62.4,109.0,5.2,10.2,0.278,65.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 05:00:00,2026-04-07 05:00:00,5,7,4,1,0.0,2026-04-10
25.8,61.7,125.0,3.4,10.5,0.229,65.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 06:00:00,2026-04-07 06:00:00,6,7,4,1,0.0,2026-04-10
27.4,69.2,133.0,2.8,10.7,0.219,65.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 07:00:00,2026-04-07 07:00:00,7,7,4,1,0.0,2026-04-10
29.3,80.3,137.0,2.8,10.7,0.227,66.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 08:00:00,2026-04-07 08:00:00,8,7,4,1,0.0,2026-04-10
31.0,88.9,138.0,3.3,10.9,0.241,66.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 09:00:00,2026-04-07 09:00:00,9,7,4,1,0.0,2026-04-10
31.4,91.0,137.0,3.8,11.3,0.26,67.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 10:00:00,2026-04-07 10:00:00,10,7,4,1,0.0,2026-04-10
31.0,85.9,132.0,4.8,11.7,0.286,67.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 11:00:00,2026-04-07 11:00:00,11,7,4,1,0.0,2026-04-10
27.9,72.6,124.0,7.3,11.6,0.316,79.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 12:00:00,2026-04-07 12:00:00,12,7,4,1,0.0,2026-04-10
24.3,52.4,109.0,11.9,11.5,0.35,87.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 13:00:00,2026-04-07 13:00:00,13,7,4,1,0.0,2026-04-10
22.6,38.9,88.0,18.3,11.4,0.388,87.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 14:00:00,2026-04-07 14:00:00,14,7,4,1,0.0,2026-04-10
23.4,36.9,73.0,22.7,11.2,0.424,79.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 15:00:00,2026-04-07 15:00:00,15,7,4,1,0.0,2026-04-10
23.9,35.9,69.0,23.6,11.1,0.469,71.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 16:00:00,2026-04-07 16:00:00,16,7,4,1,0.0,2026-04-10
23.9,35.2,70.0,22.6,10.9,0.513,71.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 17:00:00,2026-04-07 17:00:00,17,7,4,1,0.0,2026-04-10
23.7,34.5,74.0,20.9,10.5,0.522,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 18:00:00,2026-04-07 18:00:00,18,7,4,1,0.0,2026-04-10
23.2,33.4,79.0,18.4,9.7,0.465,73.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 19:00:00,2026-04-07 19:00:00,19,7,4,1,0.0,2026-04-10
22.6,32.0,86.0,15.2,8.8,0.373,73.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 20:00:00,2026-04-07 20:00:00,20,7,4,1,0.0,2026-04-10
22.1,30.7,93.0,12.4,8.0,0.299,74.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 21:00:00,2026-04-07 21:00:00,21,7,4,1,0.0,2026-04-10
21.7,30.0,98.0,10.2,7.3,0.243,74.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 22:00:00,2026-04-07 22:00:00,22,7,4,1,0.0,2026-04-10
21.5,29.6,103.0,8.4,6.8,0.206,75.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-07 23:00:00,2026-04-07 23:00:00,23,7,4,1,0.0,2026-04-10
21.2,29.1,115.0,6.4,7.0,0.247,76.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 00:00:00,2026-04-08 00:00:00,0,8,4,2,0.0,2026-04-11
21.7,28.9,112.0,9.8,8.3,0.445,76.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 01:00:00,2026-04-08 01:00:00,1,8,4,2,0.0,2026-04-11
24.2,31.5,110.0,14.2,10.4,0.721,77.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 02:00:00,2026-04-08 02:00:00,2,8,4,2,0.0,2026-04-11
25.1,35.6,113.0,16.7,13.6,0.895,77.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 03:00:00,2026-04-08 03:00:00,3,8,4,2,0.0,2026-04-11
26.3,45.8,128.0,15.2,19.3,0.872,78.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 04:00:00,2026-04-08 04:00:00,4,8,4,2,0.0,2026-04-11
30.3,64.3,148.0,11.7,26.3,0.747,78.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 05:00:00,2026-04-08 05:00:00,5,8,4,2,0.0,2026-04-11
35.7,85.9,167.0,8.6,31.0,0.628,78.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 06:00:00,2026-04-08 06:00:00,6,8,4,2,0.0,2026-04-11
40.2,105.2,184.0,6.6,31.8,0.545,79.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 07:00:00,2026-04-08 07:00:00,7,8,4,2,0.0,2026-04-11
41.7,115.5,198.0,5.1,30.3,0.468,96.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 08:00:00,2026-04-08 08:00:00,8,8,4,2,0.0,2026-04-11
41.2,116.2,203.0,4.8,28.3,0.415,113.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 09:00:00,2026-04-08 09:00:00,9,8,4,2,0.0,2026-04-11
39.2,106.6,192.0,5.8,26.1,0.39,133.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 10:00:00,2026-04-08 10:00:00,10,8,4,2,0.0,2026-04-11
36.9,97.8,171.0,7.9,23.3,0.39,150.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 11:00:00,2026-04-08 11:00:00,11,8,4,2,0.0,2026-04-11
32.1,80.6,139.0,9.8,18.6,0.419,159.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 12:00:00,2026-04-08 12:00:00,12,8,4,2,0.0,2026-04-11
30.7,72.4,122.0,16.7,17.0,0.498,161.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 13:00:00,2026-04-08 13:00:00,13,8,4,2,0.0,2026-04-11
30.3,57.0,98.0,26.2,14.9,0.606,157.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 14:00:00,2026-04-08 14:00:00,14,8,4,2,0.0,2026-04-11
31.3,56.1,80.0,33.3,13.2,0.687,145.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 15:00:00,2026-04-08 15:00:00,15,8,4,2,0.0,2026-04-11
32.1,55.9,74.0,35.8,12.6,0.712,122.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 16:00:00,2026-04-08 16:00:00,16,8,4,2,0.0,2026-04-11
33.4,56.0,73.0,35.9,12.6,0.709,96.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 17:00:00,2026-04-08 17:00:00,17,8,4,2,0.0,2026-04-11
34.9,56.9,73.0,35.2,12.5,0.704,87.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 18:00:00,2026-04-08 18:00:00,18,8,4,2,0.0,2026-04-11
36.0,57.5,71.0,34.1,11.9,0.707,88.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 19:00:00,2026-04-08 19:00:00,19,8,4,2,0.0,2026-04-11
39.0,63.3,70.0,32.2,11.3,0.708,89.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 20:00:00,2026-04-08 20:00:00,20,8,4,2,0.0,2026-04-11
41.4,66.1,68.0,30.3,11.2,0.702,91.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 21:00:00,2026-04-08 21:00:00,21,8,4,2,0.0,2026-04-11
40.5,65.2,65.0,27.7,11.7,0.667,93.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 22:00:00,2026-04-08 22:00:00,22,8,4,2,0.0,2026-04-11
39.9,66.1,61.0,25.0,12.7,0.625,94.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-08 23:00:00,2026-04-08 23:00:00,23,8,4,2,0.0,2026-04-11
43.3,71.9,66.0,22.8,12.4,0.64,96.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 00:00:00,2026-04-09 00:00:00,0,9,4,3,0.0,2026-04-12
50.1,81.0,66.0,27.2,14.1,0.773,98.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 01:00:00,2026-04-09 01:00:00,1,9,4,3,0.0,2026-04-12
58.9,90.8,68.0,32.9,16.7,0.962,100.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 02:00:00,2026-04-09 02:00:00,2,9,4,3,0.0,2026-04-12
45.6,78.2,79.0,35.0,20.4,1.084,104.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 03:00:00,2026-04-09 03:00:00,3,9,4,3,0.0,2026-04-12
43.5,92.4,108.0,30.1,26.7,1.087,106.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 04:00:00,2026-04-09 04:00:00,4,9,4,3,0.0,2026-04-12
44.9,112.2,146.0,21.6,34.0,1.024,108.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 05:00:00,2026-04-09 05:00:00,5,9,4,3,0.0,2026-04-12
47.1,124.3,176.0,14.3,37.9,0.926,109.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 06:00:00,2026-04-09 06:00:00,6,9,4,3,0.0,2026-04-12
46.9,122.5,191.0,9.8,35.7,0.78,111.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 07:00:00,2026-04-09 07:00:00,7,9,4,3,0.0,2026-04-12
43.4,109.4,198.0,6.6,30.1,0.6,111.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 08:00:00,2026-04-09 08:00:00,8,9,4,3,0.0,2026-04-12
40.0,96.2,196.0,5.1,25.0,0.462,112.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 09:00:00,2026-04-09 09:00:00,9,9,4,3,0.0,2026-04-12
37.5,87.3,183.0,5.5,21.8,0.399,114.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 10:00:00,2026-04-09 10:00:00,10,9,4,3,0.0,2026-04-12
35.0,82.0,160.0,7.6,19.0,0.378,138.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 11:00:00,2026-04-09 11:00:00,11,9,4,3,0.0,2026-04-12
31.9,75.2,134.0,10.8,15.0,0.379,154.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 12:00:00,2026-04-09 12:00:00,12,9,4,3,0.0,2026-04-12
32.7,74.3,122.0,15.2,14.3,0.4,158.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 13:00:00,2026-04-09 13:00:00,13,9,4,3,0.0,2026-04-12
33.1,68.0,104.0,21.3,13.4,0.444,154.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 14:00:00,2026-04-09 14:00:00,14,9,4,3,0.0,2026-04-12
34.1,73.6,89.0,26.3,12.9,0.498,140.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 15:00:00,2026-04-09 15:00:00,15,9,4,3,0.0,2026-04-12
35.4,68.9,79.0,29.5,13.2,0.572,119.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 16:00:00,2026-04-09 16:00:00,16,9,4,3,0.0,2026-04-12
36.0,65.2,71.0,31.6,13.9,0.658,112.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 17:00:00,2026-04-09 17:00:00,17,9,4,3,0.0,2026-04-12
35.7,63.3,66.0,32.1,14.3,0.714,112.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 18:00:00,2026-04-09 18:00:00,18,9,4,3,0.0,2026-04-12
35.0,62.2,63.0,30.1,14.1,0.731,112.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 19:00:00,2026-04-09 19:00:00,19,9,4,3,0.0,2026-04-12
34.3,60.5,62.0,26.4,13.5,0.72,112.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 20:00:00,2026-04-09 20:00:00,20,9,4,3,0.0,2026-04-12
33.3,58.8,62.0,23.1,13.2,0.669,112.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 21:00:00,2026-04-09 21:00:00,21,9,4,3,0.0,2026-04-12
32.2,59.1,62.0,20.0,13.1,0.507,111.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 22:00:00,2026-04-09 22:00:00,22,9,4,3,0.0,2026-04-12
31.4,60.1,61.0,17.3,13.2,0.306,110.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-09 23:00:00,2026-04-09 23:00:00,23,9,4,3,0.0,2026-04-12
31.7,61.9,58.0,19.7,14.1,0.269,109.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-10 00:00:00,2026-04-10 00:00:00,0,10,4,4,0.0,2026-04-13
31.2,65.4,55.0,26.4,14.5,0.579,108.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-10 01:00:00,2026-04-10 01:00:00,1,10,4,4,0.0,2026-04-13
34.2,69.6,52.0,35.1,15.3,1.054,106.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-10 02:00:00,2026-04-10 02:00:00,2,10,4,4,0.0,2026-04-13
38.3,72.6,61.0,38.5,18.1,1.344,104.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-10 03:00:00,2026-04-10 03:00:00,3,10,4,4,0.0,2026-04-13
35.2,86.6,92.0,31.3,25.3,1.269,103.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-10 04:00:00,2026-04-10 04:00:00,4,10,4,4,0.0,2026-04-13
32.2,81.3,135.0,18.8,34.5,1.01,102.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-10 05:00:00,2026-04-10 05:00:00,5,10,4,4,0.0,2026-04-13
31.5,78.7,168.0,9.0,39.3,0.764,101.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-10 06:00:00,2026-04-10 06:00:00,6,10,4,4,0.0,2026-04-13
28.6,69.6,183.0,5.1,35.8,0.58,99.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-10 07:00:00,2026-04-10 07:00:00,7,10,4,4,0.0,2026-04-13
27.3,61.9,187.0,3.9,27.9,0.409,98.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-10 08:00:00,2026-04-10 08:00:00,8,10,4,4,0.0,2026-04-13
26.5,57.3,184.0,4.0,21.4,0.296,96.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-10 09:00:00,2026-04-10 09:00:00,9,10,4,4,0.0,2026-04-13
